episode,loss,accuracy
250,1.2670807838439941,0.42500001192092896
251,1.2634804248809814,0.3499999940395355
252,1.194115400314331,0.5250000357627869
253,1.2591469287872314,0.3499999940395355
254,1.1897928714752197,0.4749999940395355
255,1.269399642944336,0.3499999940395355
256,1.2113820314407349,0.32500001788139343
257,1.33932626247406,0.375
258,1.2271173000335693,0.4000000059604645
259,1.1710575819015503,0.4000000059604645
260,1.182329535484314,0.5
261,1.2522330284118652,0.4749999940395355
262,1.2207571268081665,0.45000001788139343
263,1.205079436302185,0.42500001192092896
264,1.2597240209579468,0.4000000059604645
265,1.1540416479110718,0.45000001788139343
266,1.1834371089935303,0.45000001788139343
267,1.1491358280181885,0.42500001192092896
268,0.937677264213562,0.6000000238418579
269,1.0397064685821533,0.4749999940395355
270,1.3429282903671265,0.22500000894069672
271,1.2639939785003662,0.375
272,1.114593505859375,0.375
273,1.1998529434204102,0.4749999940395355
274,1.1215689182281494,0.550000011920929
275,1.176740288734436,0.4000000059604645
276,1.2337130308151245,0.2750000059604645
277,1.0528874397277832,0.5250000357627869
278,1.1523499488830566,0.4749999940395355
279,1.3799951076507568,0.2750000059604645
280,1.3566354513168335,0.375
281,1.3683710098266602,0.4000000059604645
282,1.119943380355835,0.550000011920929
283,1.2005183696746826,0.45000001788139343
284,1.190867304801941,0.5250000357627869
285,1.2826504707336426,0.4000000059604645
286,1.1145224571228027,0.625
287,1.137786626815796,0.4749999940395355
288,1.1161614656448364,0.550000011920929
289,1.2550245523452759,0.3499999940395355
290,1.10321044921875,0.4749999940395355
291,1.1799722909927368,0.45000001788139343
292,1.357620358467102,0.3499999940395355
293,1.5109895467758179,0.30000001192092896
294,1.201229453086853,0.4000000059604645
295,1.1936365365982056,0.2750000059604645
296,1.2615855932235718,0.375
297,1.1139413118362427,0.6000000238418579
298,1.3274624347686768,0.4000000059604645
299,1.2628710269927979,0.5
300,1.2364364862442017,0.30000001192092896
301,1.284906268119812,0.4000000059604645
302,1.1897938251495361,0.45000001788139343
303,1.2770593166351318,0.3499999940395355
304,1.1218016147613525,0.4749999940395355
305,1.1744532585144043,0.5
306,1.3324604034423828,0.32500001788139343
307,1.2966501712799072,0.375
308,1.1917870044708252,0.4000000059604645
309,1.357498049736023,0.4000000059604645
310,1.240045428276062,0.3499999940395355
311,1.2231355905532837,0.5250000357627869
312,1.3095662593841553,0.4000000059604645
313,1.3261868953704834,0.4000000059604645
314,1.2710052728652954,0.375
315,1.0814706087112427,0.574999988079071
316,1.2184474468231201,0.4000000059604645
317,1.1672418117523193,0.5250000357627869
318,1.2483314275741577,0.375
319,1.2825040817260742,0.42500001192092896
320,1.086485743522644,0.4000000059604645
321,1.1353325843811035,0.42500001192092896
322,1.1897900104522705,0.4000000059604645
323,1.2380633354187012,0.30000001192092896
324,1.304196834564209,0.42500001192092896
325,1.2359319925308228,0.4000000059604645
326,1.1611073017120361,0.4749999940395355
327,1.1786296367645264,0.45000001788139343
328,1.1845407485961914,0.4749999940395355
329,1.2954847812652588,0.375
330,1.224713683128357,0.42500001192092896
331,1.197580337524414,0.5250000357627869
332,1.0942661762237549,0.5
333,1.0989525318145752,0.550000011920929
334,1.1901042461395264,0.45000001788139343
335,1.2960963249206543,0.4749999940395355
336,1.1196736097335815,0.5
337,1.0974658727645874,0.5
338,1.2417970895767212,0.4000000059604645
339,1.2262614965438843,0.375
340,1.0168824195861816,0.4000000059604645
341,1.0824164152145386,0.5
342,1.3293869495391846,0.32500001788139343
343,1.3886195421218872,0.42500001192092896
344,1.1852433681488037,0.45000001788139343
345,1.1695482730865479,0.5
346,1.3114333152770996,0.3499999940395355
347,1.1502625942230225,0.4749999940395355
348,1.225834608078003,0.42500001192092896
349,1.2382274866104126,0.42500001192092896
350,1.1808695793151855,0.45000001788139343
351,1.174262523651123,0.45000001788139343
352,1.1291983127593994,0.5250000357627869
353,1.1661858558654785,0.4749999940395355
354,1.1195909976959229,0.5
355,1.2678754329681396,0.4000000059604645
356,1.2433515787124634,0.32500001788139343
357,1.235058307647705,0.45000001788139343
358,1.1542837619781494,0.4749999940395355
359,0.959155261516571,0.6000000238418579
360,1.110704779624939,0.375
361,1.2954968214035034,0.4749999940395355
362,1.0679819583892822,0.5250000357627869
363,1.168594241142273,0.45000001788139343
364,1.1733070611953735,0.5
365,1.1856225728988647,0.45000001788139343
366,1.1911118030548096,0.4749999940395355
367,1.221266269683838,0.42500001192092896
368,1.135756254196167,0.4749999940395355
369,1.1860593557357788,0.550000011920929
370,1.236275315284729,0.30000001192092896
371,1.2949968576431274,0.375
372,1.1859946250915527,0.4000000059604645
373,1.0851722955703735,0.5
374,0.8755934834480286,0.6500000357627869
375,1.134824514389038,0.5
376,1.1340887546539307,0.45000001788139343
377,0.9996849894523621,0.3499999940395355
378,1.2893860340118408,0.5
379,1.2655055522918701,0.4000000059604645
380,1.2995812892913818,0.4000000059604645
381,1.1829851865768433,0.45000001788139343
382,1.2818893194198608,0.375
383,1.154162049293518,0.550000011920929
384,1.1898775100708008,0.32500001788139343
385,1.1044083833694458,0.574999988079071
386,1.1060503721237183,0.45000001788139343
387,1.3225948810577393,0.42500001192092896
388,1.1313852071762085,0.32500001788139343
389,1.2810434103012085,0.375
390,1.1978819370269775,0.375
391,1.105424404144287,0.42500001192092896
392,1.1839948892593384,0.4749999940395355
393,1.1628715991973877,0.550000011920929
394,1.1648142337799072,0.4749999940395355
395,1.1861190795898438,0.45000001788139343
396,1.185405969619751,0.45000001788139343
397,1.097339153289795,0.42500001192092896
398,1.1227843761444092,0.4749999940395355
399,1.1025574207305908,0.5250000357627869
400,1.0192718505859375,0.550000011920929
401,1.3598312139511108,0.3499999940395355
402,1.237484335899353,0.4000000059604645
403,1.1020711660385132,0.550000011920929
404,1.1430699825286865,0.5
405,1.2136919498443604,0.4749999940395355
406,1.1800174713134766,0.550000011920929
407,1.0809303522109985,0.5250000357627869
408,1.075249433517456,0.4000000059604645
409,1.046963095664978,0.4000000059604645
410,1.1860204935073853,0.45000001788139343
411,1.0804306268692017,0.5250000357627869
412,1.2407903671264648,0.4000000059604645
413,1.0986263751983643,0.550000011920929
414,1.1451747417449951,0.5
415,1.1769577264785767,0.4749999940395355
416,1.1395548582077026,0.550000011920929
417,1.111452341079712,0.5
418,1.1345189809799194,0.45000001788139343
419,1.0118659734725952,0.550000011920929
420,1.1005678176879883,0.32500001788139343
421,1.0587615966796875,0.574999988079071
422,1.1377047300338745,0.4749999940395355
423,1.0515453815460205,0.42500001192092896
424,0.9926809072494507,0.6000000238418579
425,1.074318528175354,0.5
426,1.250213384628296,0.3499999940395355
427,1.2330152988433838,0.3499999940395355
428,1.0595979690551758,0.45000001788139343
429,1.1268736124038696,0.5250000357627869
430,1.1501659154891968,0.4749999940395355
431,1.1289433240890503,0.42500001192092896
432,1.1397533416748047,0.4000000059604645
433,1.3437918424606323,0.4000000059604645
434,1.088584542274475,0.45000001788139343
435,1.036553144454956,0.3499999940395355
436,1.1912142038345337,0.42500001192092896
437,1.2891809940338135,0.4000000059604645
438,1.1431775093078613,0.574999988079071
439,1.2178847789764404,0.4000000059604645
440,1.1632115840911865,0.4749999940395355
441,1.1193549633026123,0.375
442,1.1013450622558594,0.6000000238418579
443,1.0170921087265015,0.574999988079071
444,1.2374205589294434,0.4000000059604645
445,1.14495050907135,0.4749999940395355
446,1.09596848487854,0.550000011920929
447,1.2855147123336792,0.574999988079071
448,1.0907620191574097,0.45000001788139343
449,1.0147178173065186,0.5
450,1.1786061525344849,0.4749999940395355
451,1.1009681224822998,0.5
452,1.1609090566635132,0.5250000357627869
453,1.0645054578781128,0.550000011920929
454,1.117160677909851,0.42500001192092896
455,1.2360913753509521,0.375
456,1.0740916728973389,0.42500001192092896
457,1.0526256561279297,0.550000011920929
458,1.264601707458496,0.45000001788139343
459,1.2310718297958374,0.3499999940395355
460,1.5758044719696045,0.2750000059604645
461,1.0846984386444092,0.550000011920929
462,1.1846230030059814,0.5250000357627869
463,1.208245873451233,0.42500001192092896
464,1.2067183256149292,0.4749999940395355
465,1.2131898403167725,0.45000001788139343
466,1.123739242553711,0.45000001788139343
467,1.3330881595611572,0.4000000059604645
468,1.060429573059082,0.675000011920929
469,1.2742416858673096,0.2750000059604645
470,1.066482663154602,0.6000000238418579
471,1.1218624114990234,0.550000011920929
472,1.136802077293396,0.4749999940395355
473,1.0913265943527222,0.5250000357627869
474,1.1461899280548096,0.45000001788139343
475,1.2349203824996948,0.5250000357627869
476,1.1793453693389893,0.375
477,1.1934581995010376,0.42500001192092896
478,1.2408967018127441,0.4749999940395355
479,1.180702567100525,0.4000000059604645
480,1.1902515888214111,0.4000000059604645
481,1.2610924243927002,0.45000001788139343
482,1.0297852754592896,0.5
483,1.0949492454528809,0.6000000238418579
484,1.1298162937164307,0.42500001192092896
485,1.2525551319122314,0.5
486,1.2848833799362183,0.45000001788139343
487,1.113889455795288,0.5
488,1.0970845222473145,0.42500001192092896
489,1.3380204439163208,0.4000000059604645
490,1.1128987073898315,0.4000000059604645
491,1.1802160739898682,0.4749999940395355
492,1.0502684116363525,0.574999988079071
493,1.1313709020614624,0.4749999940395355
494,1.3138760328292847,0.2750000059604645
495,1.2800662517547607,0.375
496,1.116254210472107,0.4749999940395355
497,1.2098753452301025,0.4749999940395355
498,1.2237926721572876,0.4749999940395355
499,1.268346905708313,0.45000001788139343
500,1.1086947917938232,0.4749999940395355
501,1.0227320194244385,0.5
502,1.2908998727798462,0.4000000059604645
503,1.2232191562652588,0.5250000357627869
504,1.048644781112671,0.574999988079071
505,1.1574070453643799,0.5
506,1.0785220861434937,0.550000011920929
507,1.1315345764160156,0.5
508,1.2190924882888794,0.45000001788139343
509,1.0913625955581665,0.5
510,1.1515069007873535,0.45000001788139343
511,1.095069169998169,0.5250000357627869
512,1.128067135810852,0.550000011920929
513,0.9537644386291504,0.4749999940395355
514,1.2041599750518799,0.550000011920929
515,1.196396827697754,0.5250000357627869
516,1.2304646968841553,0.5
517,1.20246160030365,0.4000000059604645
518,1.1137994527816772,0.4749999940395355
519,1.2194231748580933,0.4000000059604645
520,1.2473258972167969,0.45000001788139343
521,1.3022124767303467,0.375
522,1.2998872995376587,0.375
523,1.1916248798370361,0.4749999940395355
524,1.1785427331924438,0.5
525,1.0981881618499756,0.4749999940395355
526,1.1623486280441284,0.4749999940395355
527,1.4465380907058716,0.375
528,1.1942273378372192,0.42500001192092896
529,1.0940512418746948,0.45000001788139343
530,1.1466484069824219,0.5250000357627869
531,1.1967995166778564,0.4000000059604645
532,1.2712875604629517,0.3499999940395355
533,1.1735813617706299,0.4000000059604645
534,1.2413370609283447,0.3499999940395355
535,1.2613238096237183,0.4000000059604645
536,1.196258783340454,0.375
537,1.1242070198059082,0.5250000357627869
538,1.1653473377227783,0.375
539,1.1684362888336182,0.5250000357627869
540,1.2328611612319946,0.42500001192092896
541,1.2663747072219849,0.5
542,1.1533725261688232,0.550000011920929
543,1.1397554874420166,0.5250000357627869
544,1.0026638507843018,0.6000000238418579
545,1.1768039464950562,0.4749999940395355
546,1.386404275894165,0.4000000059604645
547,1.2218310832977295,0.375
548,1.218700885772705,0.42500001192092896
549,1.0838561058044434,0.5
550,1.110105276107788,0.5
551,1.1035125255584717,0.550000011920929
552,1.284792184829712,0.42500001192092896
553,1.1917190551757812,0.4749999940395355
554,1.1036573648452759,0.4749999940395355
555,1.15452241897583,0.5250000357627869
556,1.207657814025879,0.42500001192092896
557,1.1237876415252686,0.4749999940395355
558,1.078035831451416,0.550000011920929
559,1.0998146533966064,0.6000000238418579
560,0.9659017324447632,0.6000000238418579
561,1.1785097122192383,0.5
562,1.171819806098938,0.45000001788139343
563,1.023010015487671,0.5250000357627869
564,0.888856053352356,0.675000011920929
565,1.2575647830963135,0.3499999940395355
566,1.0460007190704346,0.42500001192092896
567,1.1418920755386353,0.42500001192092896
568,1.3256003856658936,0.42500001192092896
569,1.3486427068710327,0.45000001788139343
570,1.1361464262008667,0.4749999940395355
571,1.247512936592102,0.4000000059604645
572,1.1274666786193848,0.45000001788139343
573,1.1098177433013916,0.5250000357627869
574,1.2228606939315796,0.4749999940395355
575,1.220595121383667,0.42500001192092896
576,1.2562121152877808,0.42500001192092896
577,1.0947024822235107,0.4749999940395355
578,1.132538080215454,0.6000000238418579
579,1.0804479122161865,0.5250000357627869
580,1.2054955959320068,0.2750000059604645
581,1.121835708618164,0.5
582,1.0512244701385498,0.45000001788139343
583,1.1923145055770874,0.4000000059604645
584,1.0290534496307373,0.574999988079071
585,1.1885113716125488,0.45000001788139343
586,1.1540776491165161,0.42500001192092896
587,1.1937693357467651,0.3499999940395355
588,1.1429442167282104,0.5250000357627869
589,0.9526329040527344,0.675000011920929
590,1.2924317121505737,0.32500001788139343
591,1.1529057025909424,0.4000000059604645
592,1.118672490119934,0.45000001788139343
593,0.9339874982833862,0.7250000238418579
594,1.3938990831375122,0.25
595,1.1908392906188965,0.5250000357627869
596,1.2253973484039307,0.45000001788139343
597,1.1708698272705078,0.4749999940395355
598,1.1232318878173828,0.550000011920929
599,1.0752755403518677,0.550000011920929
600,1.0720683336257935,0.574999988079071
601,1.1689774990081787,0.45000001788139343
602,1.322817087173462,0.32500001788139343
603,1.1947317123413086,0.42500001192092896
604,1.0781254768371582,0.5250000357627869
605,1.1526241302490234,0.4749999940395355
606,1.1418226957321167,0.550000011920929
607,1.1340229511260986,0.5
608,1.2316265106201172,0.42500001192092896
609,0.9577792286872864,0.550000011920929
610,1.0927931070327759,0.42500001192092896
611,1.1022359132766724,0.3499999940395355
612,1.3575286865234375,0.3499999940395355
613,1.1733280420303345,0.375
614,1.1344939470291138,0.5
615,1.1169029474258423,0.5250000357627869
616,1.0494695901870728,0.45000001788139343
617,1.0384185314178467,0.550000011920929
618,1.1640021800994873,0.42500001192092896
619,1.2283084392547607,0.32500001788139343
620,1.028083086013794,0.6000000238418579
621,0.9937548637390137,0.574999988079071
622,1.0289448499679565,0.574999988079071
623,1.2128937244415283,0.6000000238418579
624,1.015873908996582,0.4000000059604645
625,1.1726772785186768,0.4749999940395355
626,1.2591774463653564,0.42500001192092896
627,1.16152024269104,0.4000000059604645
628,1.151120901107788,0.5
629,1.4144141674041748,0.3499999940395355
630,1.2648626565933228,0.4000000059604645
631,1.1708786487579346,0.45000001788139343
632,1.2162373065948486,0.6500000357627869
633,1.2695167064666748,0.42500001192092896
634,1.2833456993103027,0.4000000059604645
635,1.0947587490081787,0.625
636,1.298741102218628,0.4000000059604645
637,1.259358525276184,0.375
638,1.35646653175354,0.20000000298023224
639,1.221868872642517,0.5
640,1.0821502208709717,0.625
641,1.3545929193496704,0.3499999940395355
642,1.2058416604995728,0.4000000059604645
643,1.2229769229888916,0.375
644,1.068602204322815,0.5250000357627869
645,1.1181517839431763,0.574999988079071
646,1.1942564249038696,0.5250000357627869
647,1.4536187648773193,0.32500001788139343
648,1.1838456392288208,0.4749999940395355
649,1.1046106815338135,0.6500000357627869
650,1.1616168022155762,0.574999988079071
651,1.2813935279846191,0.42500001192092896
652,0.9638075828552246,0.550000011920929
653,1.089524507522583,0.4749999940395355
654,1.1776267290115356,0.5250000357627869
655,1.0912939310073853,0.42500001192092896
656,1.0076805353164673,0.4749999940395355
657,1.2043567895889282,0.4749999940395355
658,1.0013103485107422,0.5250000357627869
659,1.0806649923324585,0.5
660,1.1785533428192139,0.45000001788139343
661,0.9582515954971313,0.5250000357627869
662,1.0721278190612793,0.5
663,1.1270359754562378,0.4749999940395355
664,1.2195900678634644,0.4000000059604645
665,1.1937098503112793,0.5250000357627869
666,1.1846754550933838,0.4000000059604645
667,1.146659016609192,0.45000001788139343
668,0.962571918964386,0.6000000238418579
669,1.1744532585144043,0.5
670,1.0815813541412354,0.625
671,1.1951954364776611,0.45000001788139343
672,1.2682745456695557,0.375
673,1.0898422002792358,0.45000001788139343
674,1.111536979675293,0.45000001788139343
675,1.1772695779800415,0.3499999940395355
676,1.160546898841858,0.375
677,1.0377305746078491,0.6000000238418579
678,1.1237843036651611,0.5
679,1.1820403337478638,0.4749999940395355
680,0.9723901748657227,0.5250000357627869
681,1.0322116613388062,0.5
682,1.0737892389297485,0.550000011920929
683,1.020594835281372,0.6000000238418579
684,1.0014333724975586,0.5
685,1.1915557384490967,0.4749999940395355
686,1.0846835374832153,0.550000011920929
687,1.0694129467010498,0.574999988079071
688,1.178142786026001,0.550000011920929
689,1.1426293849945068,0.45000001788139343
690,1.2238847017288208,0.42500001192092896
691,1.0779489278793335,0.5
692,1.0628631114959717,0.574999988079071
693,1.0555235147476196,0.5
694,1.180118203163147,0.550000011920929
695,1.352494239807129,0.3499999940395355
696,1.0398694276809692,0.5
697,1.1723191738128662,0.5
698,1.3357526063919067,0.3499999940395355
699,1.126209020614624,0.5
700,1.2748903036117554,0.45000001788139343
701,1.166796088218689,0.4749999940395355
702,1.2464728355407715,0.45000001788139343
703,1.0863569974899292,0.4749999940395355
704,1.1657606363296509,0.574999988079071
705,1.0701916217803955,0.45000001788139343
706,1.1959642171859741,0.5
707,1.0664535760879517,0.550000011920929
708,1.2887074947357178,0.42500001192092896
709,1.0745792388916016,0.4749999940395355
710,1.1961405277252197,0.42500001192092896
711,0.9987620115280151,0.625
712,1.2186698913574219,0.42500001192092896
713,0.8921388387680054,0.574999988079071
714,1.3657782077789307,0.32500001788139343
715,1.0735162496566772,0.5
716,0.9437459707260132,0.6000000238418579
717,1.0297267436981201,0.6500000357627869
718,1.1202614307403564,0.5250000357627869
719,1.107071042060852,0.45000001788139343
720,1.1502469778060913,0.4749999940395355
721,1.1026535034179688,0.45000001788139343
722,1.0926762819290161,0.5250000357627869
723,1.147964596748352,0.5
724,1.1402387619018555,0.42500001192092896
725,1.0212708711624146,0.5250000357627869
726,1.0714428424835205,0.574999988079071
727,1.0835007429122925,0.42500001192092896
728,1.0550893545150757,0.4749999940395355
729,0.9415656924247742,0.7250000238418579
730,1.3964767456054688,0.42500001192092896
731,0.8695559501647949,0.550000011920929
732,1.0761172771453857,0.574999988079071
733,0.9585369825363159,0.625
734,1.1310631036758423,0.6000000238418579
735,1.2250897884368896,0.42500001192092896
736,0.942471981048584,0.5
737,0.9865592122077942,0.6000000238418579
738,1.0701653957366943,0.574999988079071
739,1.2310067415237427,0.42500001192092896
740,1.0701571702957153,0.5250000357627869
741,1.2163355350494385,0.375
742,1.0215208530426025,0.550000011920929
743,1.170410394668579,0.45000001788139343
744,1.024933099746704,0.5250000357627869
745,1.0598621368408203,0.5
